Tue Mar 24 17:29:28 2026    profiling_results/inference_patch_pipeline_full_run2.prof

         331752 function calls (322113 primitive calls) in 0.296 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      173    0.000    0.000    0.001    0.000 message.py:463(__contains__)
       41    0.000    0.000    0.001    0.000 loaders.py:475(_potential_locations)
     2442    0.001    0.000    0.001    0.000 {built-in method builtins.hash}
      509    0.000    0.000    0.001    0.000 <frozen abc>:117(__instancecheck__)
       22    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:416(__enter__)
      602    0.001    0.000    0.001    0.000 docstring.py:28(__init__)
        6    0.000    0.000    0.001    0.000 hooks.py:434(register_last)
       23    0.000    0.000    0.001    0.000 retryhandler.py:361(__call__)
      384    0.000    0.000    0.001    0.000 endpoint_provider.py:444(__init__)
       23    0.000    0.000    0.001    0.000 httpchecksum.py:321(resolve_request_checksum_algorithm)
        5    0.000    0.000    0.001    0.000 loaders.py:510(process)
      115    0.000    0.000    0.001    0.000 hmac.py:167(new)
      168    0.000    0.000    0.001    0.000 regions.py:628(_resolve_param_as_builtin)
    14/12    0.000    0.000    0.001    0.000 validate.py:325(_validate_list)
      261    0.000    0.000    0.001    0.000 __init__.py:287(compile)
       55    0.000    0.000    0.001    0.000 hooks.py:570(_get_items)
     2536    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.001    0.001 configloader.py:95(load_config)
       10    0.000    0.000    0.001    0.000 auth.py:490(_modify_request_before_signing)
        6    0.000    0.000    0.001    0.000 loaders.py:426(_find_extras)
        5    0.000    0.000    0.001    0.000 hooks.py:426(register_first)
      417    0.000    0.000    0.001    0.000 utils.py:238(is_json_value_header)
        2    0.000    0.000    0.001    0.000 responses.py:378(_bucket_response)
      221    0.000    0.000    0.001    0.000 model.py:52(hyphenize)
        4    0.000    0.000    0.001    0.000 model.py:721(has_streaming_input)
       23    0.000    0.000    0.001    0.000 auth.py:455(_modify_request_before_signing)
       35    0.000    0.000    0.001    0.000 uuid.py:714(uuid4)
        4    0.000    0.000    0.001    0.000 model.py:729(get_streaming_input)
      559    0.000    0.000    0.001    0.000 model.py:102(__init__)
      418    0.000    0.000    0.000    0.000 <frozen _collections_abc>:873(__iter__)
      858    0.000    0.000    0.000    0.000 endpoint_provider.py:76(is_template)
     1232    0.000    0.000    0.000    0.000 __init__.py:268(_ensure_url_default_path)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1211(get_data)
      274    0.000    0.000    0.000    0.000 regions.py:600(_resolve_param_as_static_context_param)
       97    0.000    0.000    0.000    0.000 parse.py:164(hostname)
        6    0.000    0.000    0.000    0.000 config.py:353(__init__)
       89    0.000    0.000    0.000    0.000 settings.py:62(get_s3_custom_endpoints)
       23    0.000    0.000    0.000    0.000 awsrequest.py:555(__init__)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
       23    0.000    0.000    0.000    0.000 endpoint.py:182(_update_retries_context)
        1    0.000    0.000    0.000    0.000 session.py:163(_register_components)
       23    0.000    0.000    0.000    0.000 awsrequest.py:292(create_request_object)
     1232    0.000    0.000    0.000    0.000 __init__.py:427(_should_match_querystring)
        8    0.000    0.000    0.000    0.000 model.py:735(_get_streaming_body)
        8    0.000    0.000    0.000    0.000 models.py:299(response_dict)
       50    0.000    0.000    0.000    0.000 useragent.py:570(_build_feature_metadata)
      270    0.000    0.000    0.000    0.000 regions.py:606(_resolve_param_as_dynamic_context_param)
       34    0.000    0.000    0.000    0.000 encoder.py:185(encode)
       72    0.000    0.000    0.000    0.000 types.py:86(serialize)
       60    0.000    0.000    0.000    0.000 factory.py:541(_create_action)
      115    0.000    0.000    0.000    0.000 hmac.py:38(__init__)
       13    0.000    0.000    0.000    0.000 transform.py:224(inject_attribute_value_output)
       23    0.000    0.000    0.000    0.000 models.py:69(get_account_id_from)
       47    0.000    0.000    0.000    0.000 __init__.py:71(import_module)
       20    0.000    0.000    0.000    0.000 {built-in method builtins.exec}
      244    0.000    0.000    0.000    0.000 model.py:349(_load_name_with_category)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:509(cache_from_source)
       23    0.000    0.000    0.000    0.000 utils.py:418(get_equivalent_url_in_aws_domain)
      149    0.000    0.000    0.000    0.000 utils.py:24(get_partition)
     1486    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 client.py:420(_set_s3_presign_signature_version)
        1    0.000    0.000    0.000    0.000 <frozen os>:751(copy)
      902    0.000    0.000    0.000    0.000 inspect.py:3098(<genexpr>)
     1158    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
       20    0.000    0.000    0.000    0.000 serialize.py:838(_render_uri_template)
      336    0.000    0.000    0.000    0.000 model.py:518(__init__)
        2    0.000    0.000    0.000    0.000 configparser.py:718(read)
       23    0.000    0.000    0.000    0.000 http.py:1051(http_date)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:304(acquire)
        1    0.000    0.000    0.000    0.000 session.py:261(_register_config_store)
        4    0.000    0.000    0.000    0.000 args.py:425(_compute_endpoint_config)
        6    0.000    0.000    0.000    0.000 hooks.py:126(register_last)
      239    0.000    0.000    0.000    0.000 regions.py:614(_resolve_param_as_client_context_param)
      221    0.000    0.000    0.000    0.000 utils.py:1603(hyphenize_service_id)
       23    0.000    0.000    0.000    0.000 awsrequest.py:443(__init__)
        1    0.000    0.000    0.000    0.000 configprovider.py:274(create_botocore_default_config_mapping)
        8    0.000    0.000    0.000    0.000 model.py:465(actions)
      246    0.000    0.000    0.000    0.000 validate.py:73(range_check)
     1424    0.000    0.000    0.000    0.000 {method 'copy' of 'list' objects}
       16    0.000    0.000    0.000    0.000 parse.py:469(urlsplit)
      335    0.000    0.000    0.000    0.000 retryhandler.py:222(__call__)
        3    0.000    0.000    0.000    0.000 configprovider.py:294(_create_config_chain_mapping)
        5    0.000    0.000    0.000    0.000 parsers.py:724(_handle_timestamp)
        4    0.000    0.000    0.000    0.000 args.py:544(_resolve_endpoint)
       13    0.000    0.000    0.000    0.000 utils.py:23(camelcase_to_underscores)
       16    0.000    0.000    0.000    0.000 client.py:736(_resolve_endpoint_variant_config_var)
        5    0.000    0.000    0.000    0.000 utils.py:978(parse_timestamp)
        4    0.000    0.000    0.000    0.000 client.py:661(resolve)
       60    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:145(_path_stat)
        4    0.000    0.000    0.000    0.000 args.py:754(compute_endpoint_resolver_builtin_defaults)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1375(_gcd_import)
       21    0.000    0.000    0.000    0.000 utilities.py:15(dynamo_json_dump)
    14/12    0.000    0.000    0.000    0.000 copy.py:192(_deepcopy_list)
     80/8    0.000    0.000    0.000    0.000 table.py:545(_validate_item_types)
       16    0.000    0.000    0.000    0.000 endpoint_provider.py:677(process_input_parameters)
       31    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      509    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
        2    0.000    0.000    0.000    0.000 responses.py:804(_bucket_response_put)
        5    0.000    0.000    0.000    0.000 utils.py:959(_parse_timestamp_with_tzinfo)
        2    0.000    0.000    0.000    0.000 custom_responses_mock.py:179(reset_responses_mock)
        4    0.000    0.000    0.000    0.000 session.py:1071(_resolve_defaults_mode)
        8    0.000    0.000    0.000    0.000 serialize.py:480(_serialize_type_map)
        4    0.000    0.000    0.000    0.000 retryhandler.py:78(create_retry_handler)
      352    0.000    0.000    0.000    0.000 auth.py:326(<genexpr>)
        2    0.000    0.000    0.000    0.000 client.py:362(_requires_endpoint_discovery)
       34    0.000    0.000    0.000    0.000 encoder.py:207(iterencode)
      143    0.000    0.000    0.000    0.000 parse.py:205(_hostinfo)
       46    0.000    0.000    0.000    0.000 configprovider.py:367(create_config_chain)
        2    0.000    0.000    0.000    0.000 model.py:464(endpoint_discovery_required)
       30    0.000    0.000    0.000    0.000 utils.py:51(bucket_name_from_url)
       35    0.000    0.000    0.000    0.000 uuid.py:142(__init__)
        8    0.000    0.000    0.000    0.000 responses.py:138(validate_put_has_empty_attrs)
        2    0.000    0.000    0.000    0.000 profiling_senarios.py:73(_clear_boto_caches)
       23    0.000    0.000    0.000    0.000 auth.py:405(string_to_sign)
       23    0.000    0.000    0.000    0.000 models.py:78(mark_account_as_visited)
       23    0.000    0.000    0.000    0.000 backends.py:813(get_backend)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:632(cached)
       74    0.000    0.000    0.000    0.000 {method '__reduce_ex__' of 'object' objects}
        4    0.000    0.000    0.000    0.000 model.py:702(has_event_stream_output)
       23    0.000    0.000    0.000    0.000 awsrequest.py:251(prepare_request_dict)
       31    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 Image.py:3072(new)
        4    0.000    0.000    0.000    0.000 {method 'cache_clear' of 'functools._lru_cache_wrapper' objects}
        2    0.000    0.000    0.000    0.000 configparser.py:1033(_read)
        4    0.000    0.000    0.000    0.000 retryhandler.py:101(create_checker_from_retry_config)
      306    0.000    0.000    0.000    0.000 auth.py:311(<genexpr>)
        4    0.000    0.000    0.000    0.000 model.py:709(get_event_stream_output)
       10    0.000    0.000    0.000    0.000 parsers.py:1154(_parse_payload)
     1001    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 model.py:712(_get_event_stream)
     60/8    0.000    0.000    0.000    0.000 translate.py:61(resolve_references)
        2    0.000    0.000    0.000    0.000 base_backend.py:312(reset)
       10    0.000    0.000    0.000    0.000 models.py:1785(log_incoming_request)
       10    0.000    0.000    0.000    0.000 {built-in method fromtimestamp}
        4    0.000    0.000    0.000    0.000 model.py:236(event_stream_name)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:639(_get_cached)
       50    0.000    0.000    0.000    0.000 useragent.py:444(_build_sdk_metadata)
      184    0.000    0.000    0.000    0.000 parse.py:119(_coerce_args)
       23    0.000    0.000    0.000    0.000 responses.py:63(_decode_dict)
        8    0.000    0.000    0.000    0.000 responses.py:97(validate_put_has_empty_keys)
       54    0.000    0.000    0.000    0.000 context.py:69(start_as_current_context)
      165    0.000    0.000    0.000    0.000 {method 'sub' of 're.Pattern' objects}
       27    0.000    0.000    0.000    0.000 parsers.py:163(create_parser)
       58    0.000    0.000    0.000    0.000 models.py:1938(get_bucket)
        4    0.000    0.000    0.000    0.000 endpoint_provider.py:663(_ingest_parameter_spec)
        1    0.000    0.000    0.000    0.000 {built-in method PIL._imaging.fill}
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:779(_compile_bytecode)
      120    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:131(_path_join)
       74    0.000    0.000    0.000    0.000 model.py:59(__init__)
       98    0.000    0.000    0.000    0.000 endpoint_provider.py:263(string_equals)
        5    0.000    0.000    0.000    0.000 hooks.py:108(register_first)
        3    0.000    0.000    0.000    0.000 base_backend.py:252(reset)
        5    0.000    0.000    0.000    0.000 _common.py:137(fromutc)
        3    0.000    0.000    0.000    0.000 loaders.py:322(determine_latest_version)
       20    0.000    0.000    0.000    0.000 {built-in method _io.open_code}
       23    0.000    0.000    0.000    0.000 handlers.py:111(add_recursion_detection_header)
       12    0.000    0.000    0.000    0.000 models.py:1881(__init__)
        5    0.000    0.000    0.000    0.000 _common.py:244(fromutc)
       16    0.000    0.000    0.000    0.000 utils.py:53(_handler)
        2    0.000    0.000    0.000    0.000 configparser.py:1056(_read_inner)
       23    0.000    0.000    0.000    0.000 utils.py:268(format_datetime)
      889    0.000    0.000    0.000    0.000 __init__.py:1765(isEnabledFor)
        4    0.000    0.000    0.000    0.000 preprocess.py:165(center_crop_to_square)
      115    0.000    0.000    0.000    0.000 hmac.py:66(_init_hmac)
        8    0.000    0.000    0.000    0.000 httpchecksum.py:234(read)
      278    0.000    0.000    0.000    0.000 model.py:382(_get_name)
        2    0.000    0.000    0.000    0.000 exceptions.py:122(__init__)
        4    0.000    0.000    0.000    0.000 args.py:873(_compute_checksum_config)
        3    0.000    0.000    0.000    0.000 base_backend.py:200(__init__)
        2    0.000    0.000    0.000    0.000 configparser.py:631(__init__)
        4    0.000    0.000    0.000    0.000 environment.py:1275(render)
        3    0.000    0.000    0.000    0.000 loaders.py:345(list_api_versions)
        2    0.000    0.000    0.000    0.000 exceptions.py:97(__init__)
       23    0.000    0.000    0.000    0.000 awsrequest.py:317(_urljoin)
        8    0.000    0.000    0.000    0.000 args.py:885(_handle_checksum_config)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1349(_find_and_load)
       46    0.000    0.000    0.000    0.000 endpoint.py:43(convert_to_response_dict)
       46    0.000    0.000    0.000    0.000 settings.py:193(enable_iso_regions)
        2    0.000    0.000    0.000    0.000 exceptions.py:67(__init__)
        2    0.000    0.000    0.000    0.000 __init__.py:774(reset)
        4    0.000    0.000    0.000    0.000 args.py:375(_compute_configured_endpoint_url)
    76/16    0.000    0.000    0.000    0.000 endpoint_provider.py:468(resolve_properties)
        4    0.000    0.000    0.000    0.000 gzip.py:33(open)
       39    0.000    0.000    0.000    0.000 parse.py:875(quote)
        2    0.000    0.000    0.000    0.000 exceptions.py:107(__init__)
      200    0.000    0.000    0.000    0.000 endpoint_provider.py:509(__init__)
       46    0.000    0.000    0.000    0.000 parse.py:757(parse_qsl)
        5    0.000    0.000    0.000    0.000 _common.py:207(_fromutc)
       23    0.000    0.000    0.000    0.000 backends.py:363(_import_backend)
       23    0.000    0.000    0.000    0.000 signers.py:254(get_auth_instance)
        4    0.000    0.000    0.000    0.000 args.py:571(_compute_retry_config)
      303    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
     1196    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        8    0.000    0.000    0.000    0.000 factory.py:234(_load_collections)
        4    0.000    0.000    0.000    0.000 args.py:634(_compute_request_compression_config)
       16    0.000    0.000    0.000    0.000 httpchecksum.py:259(_make_chunk)
       23    0.000    0.000    0.000    0.000 httpchecksum.py:415(apply_request_checksum)
       23    0.000    0.000    0.000    0.000 auth.py:469(_set_necessary_date_headers)
       23    0.000    0.000    0.000    0.000 handlers.py:282(generate_idempotent_uuid)
      975    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       23    0.000    0.000    0.000    0.000 responses.py:410(get_region_from_url)
       88    0.000    0.000    0.000    0.000 dynamo_type.py:64(__init__)
       32    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
       92    0.000    0.000    0.000    0.000 hmac.py:151(digest)
       20    0.000    0.000    0.000    0.000 {built-in method marshal.loads}
      336    0.000    0.000    0.000    0.000 model.py:580(documentation)
        2    0.000    0.000    0.000    0.000 mock.py:1652(start)
       26    0.000    0.000    0.000    0.000 utils.py:922(percent_encode)
        2    0.000    0.000    0.000    0.000 mock.py:1473(__enter__)
      723    0.000    0.000    0.000    0.000 enum.py:1156(__new__)
       30    0.000    0.000    0.000    0.000 enum.py:1596(__or__)
       13    0.000    0.000    0.000    0.000 parsers.py:769(_parse_body_as_json)
        4    0.000    0.000    0.000    0.000 gzip.py:160(__init__)
        4    0.000    0.000    0.000    0.000 client.py:581(_create_name_mapping)
        8    0.000    0.000    0.000    0.000 client.py:748(_resolve_use_dualstack_endpoint)
        8    0.000    0.000    0.000    0.000 factory.py:248(_load_has_relations)
        5    0.000    0.000    0.000    0.000 __init__.py:75(create_table)
       12    0.000    0.000    0.000    0.000 {built-in method _io.open}
     1235    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        2    0.000    0.000    0.000    0.000 configparser.py:1341(__init__)
        8    0.000    0.000    0.000    0.000 factory.py:301(_load_waiters)
       72    0.000    0.000    0.000    0.000 types.py:118(_get_dynamodb_type)
        2    0.000    0.000    0.000    0.000 args.py:449(_compute_s3_endpoint_config)
      153    0.000    0.000    0.000    0.000 auth.py:317(_header_value)
     1327    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
       10    0.000    0.000    0.000    0.000 __init__.py:11(search)
        4    0.000    0.000    0.000    0.000 model.py:619(idempotent_members)
      369    0.000    0.000    0.000    0.000 validate.py:56(_type_check)
      215    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
        8    0.000    0.000    0.000    0.000 session.py:525(get_auth_token)
       33    0.000    0.000    0.000    0.000 message.py:506(get)
       36    0.000    0.000    0.000    0.000 utils.py:258(utcnow)
       80    0.000    0.000    0.000    0.000 table.py:384(attribute_keys)
      117    0.000    0.000    0.000    0.000 copy.py:232(_keep_alive)
      100    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
       27    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 pkgutil.py:458(resolve_name)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
       10    0.000    0.000    0.000    0.000 parsers.py:459(_handle_structure)
        1    0.000    0.000    0.000    0.000 base_backend.py:217(_generate_regions)
        8    0.000    0.000    0.000    0.000 useragent.py:400(with_client_config)
      128    0.000    0.000    0.000    0.000 model.py:136(serialization)
      105    0.000    0.000    0.000    0.000 gzip.py:94(read)
     1374    0.000    0.000    0.000    0.000 inspect.py:2816(name)
        8    0.000    0.000    0.000    0.000 models.py:2437(put_object_tagging)
       50    0.000    0.000    0.000    0.000 useragent.py:538(_build_language_metadata)
       10    0.000    0.000    0.000    0.000 models.py:649(get_canned_acl)
        1    0.000    0.000    0.000    0.000 __init__.py:1208(start)
      687    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      941    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
       15    0.000    0.000    0.000    0.000 tz.py:262(_isdst)
        2    0.000    0.000    0.000    0.000 factory.py:427(_create_collection)
       10    0.000    0.000    0.000    0.000 regions.py:675(auth_schemes_to_signing_ctx)
       23    0.000    0.000    0.000    0.000 handlers.py:1092(add_retry_headers)
       10    0.000    0.000    0.000    0.000 handlers.py:1230(handle_expires_header)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1616(_get_spec)
     1232    0.000    0.000    0.000    0.000 __init__.py:238(__init__)
        8    0.000    0.000    0.000    0.000 base_backend.py:47(reset)
    54/27    0.000    0.000    0.000    0.000 parsers.py:219(__init__)
       66    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
      896    0.000    0.000    0.000    0.000 endpoint_provider.py:414(__init__)
      115    0.000    0.000    0.000    0.000 {built-in method _hashlib.hmac_new}
       16    0.000    0.000    0.000    0.000 endpoint_provider.py:199(aws_partition)
        8    0.000    0.000    0.000    0.000 gzip.py:514(_read_gzip_header)
       23    0.000    0.000    0.000    0.000 httpchecksum.py:502(_register_checksum_feature_ids)
       39    0.000    0.000    0.000    0.000 parse.py:951(quote_from_bytes)
       13    0.000    0.000    0.000    0.000 auth.py:385(_normalize_url_path)
    24/12    0.000    0.000    0.000    0.000 parsers.py:421(__init__)
        8    0.000    0.000    0.000    0.000 httpchecksum.py:452(_apply_request_trailer_checksum)
       21    0.000    0.000    0.000    0.000 responses.py:250(dynamodb_backend)
        8    0.000    0.000    0.000    0.000 models.py:236(set_metadata)
        8    0.000    0.000    0.000    0.000 models.py:271(etag)
       26    0.000    0.000    0.000    0.000 endpoint_provider.py:87(resolve_template_string)
      218    0.000    0.000    0.000    0.000 endpoint_provider.py:636(process_input)
       23    0.000    0.000    0.000    0.000 parse.py:536(urlunsplit)
    14/12    0.000    0.000    0.000    0.000 serialize.py:486(_serialize_type_list)
      251    0.000    0.000    0.000    0.000 model.py:594(is_endpoint_discovery_operation)
       40    0.000    0.000    0.000    0.000 table.py:572(_validate_number_type)
       67    0.000    0.000    0.000    0.000 common_models.py:8(__new__)
        8    0.000    0.000    0.000    0.000 gzip.py:465(_read_gzip_header)
      612    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        5    0.000    0.000    0.000    0.000 utils.py:1299(is_valid_endpoint_url)
       10    0.000    0.000    0.000    0.000 handlers.py:1247(_has_expires_shape)
       69    0.000    0.000    0.000    0.000 {built-in method now}
      527    0.000    0.000    0.000    0.000 {method 'pop' of 'collections.OrderedDict' objects}
      858    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISREG}
       50    0.000    0.000    0.000    0.000 useragent.py:485(_build_os_metadata)
        2    0.000    0.000    0.000    0.000 collection.py:377(load_from_definition)
        1    0.000    0.000    0.000    0.000 session.py:216(create_default_config_resolver)
       35    0.000    0.000    0.000    0.000 tz.py:258(_naive_is_dst)
       10    0.000    0.000    0.000    0.000 handlers.py:1294(_handle_200_error)
      117    0.000    0.000    0.000    0.000 model.py:169(metadata)
        8    0.000    0.000    0.000    0.000 session.py:180(get_available_regions)
       13    0.000    0.000    0.000    0.000 params.py:51(create_request_parameters)
      878    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        8    0.000    0.000    0.000    0.000 models.py:289(last_modified_RFC1123)
       23    0.000    0.000    0.000    0.000 compat.py:309(get_current_datetime)
       94    0.000    0.000    0.000    0.000 useragent.py:222(_truncate_string)
        8    0.000    0.000    0.000    0.000 responses.py:1848(_get_checksum)
        5    0.000    0.000    0.000    0.000 table.py:253(__init__)
      805    0.000    0.000    0.000    0.000 _policybase.py:313(header_store_parse)
        8    0.000    0.000    0.000    0.000 session.py:1129(get_available_regions)
       40    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:137(_path_split)
      687    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       10    0.000    0.000    0.000    0.000 parser.py:514(search)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
       59    0.000    0.000    0.000    0.000 awsrequest.py:563(content)
      215    0.000    0.000    0.000    0.000 hooks.py:171(_verify_is_callable)
       13    0.000    0.000    0.000    0.000 {built-in method zlib.crc32}
        1    0.000    0.000    0.000    0.000 model_instances.py:10(reset_model_data)
        6    0.000    0.000    0.000    0.000 regions.py:193(construct_endpoint)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
        8    0.000    0.000    0.000    0.000 utils.py:210(rfc_1123_datetime)
       23    0.000    0.000    0.000    0.000 config.py:73(passthrough_url)
       46    0.000    0.000    0.000    0.000 utils.py:3302(get_checksum_algorithm_headers)
       33    0.000    0.000    0.000    0.000 parse.py:715(parse_qs)
       50    0.000    0.000    0.000    0.000 useragent.py:625(_build_extra)
        8    0.000    0.000    0.000    0.000 factory.py:160(_load_identifiers)
        4    0.000    0.000    0.000    0.000 environment.py:1375(new_context)
      216    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       13    0.000    0.000    0.000    0.000 parsers.py:763(_inject_response_metadata)
        4    0.000    0.000    0.000    0.000 configprovider.py:971(provide)
       28    0.000    0.000    0.000    0.000 contextlib.py:303(helper)
       42    0.000    0.000    0.000    0.000 serialize.py:919(_partition_parameters)
       32    0.000    0.000    0.000    0.000 Image.py:868(load)
       58    0.000    0.000    0.000    0.000 retryhandler.py:135(_create_single_checker)
        4    0.000    0.000    0.000    0.000 runtime.py:93(new_context)
       50    0.000    0.000    0.000    0.000 endpoint_provider.py:586(__init__)
       23    0.000    0.000    0.000    0.000 message.py:589(replace_header)
      115    0.000    0.000    0.000    0.000 context.py:41(get_context)
       12    0.000    0.000    0.000    0.000 tokens.py:172(load_token)
       24    0.000    0.000    0.000    0.000 model.py:553(_get_related_resources)
       17    0.000    0.000    0.000    0.000 Image.py:577(_new)
       36    0.000    0.000    0.000    0.000 {built-in method _hashlib.openssl_sha256}
       50    0.000    0.000    0.000    0.000 useragent.py:590(_build_config_metadata)
       30    0.000    0.000    0.000    0.000 responses.py:208(is_access_point)
       34    0.000    0.000    0.000    0.000 useragent.py:111(register_feature_id)
       20    0.000    0.000    0.000    0.000 model.py:433(identifiers)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isfile)
        4    0.000    0.000    0.000    0.000 session.py:1089(_add_configured_endpoint_provider)
       23    0.000    0.000    0.000    0.000 __init__.py:460(_replace)
        6    0.000    0.000    0.000    0.000 regions.py:252(_endpoint_for_partition)
       16    0.000    0.000    0.000    0.000 endpoint_provider.py:195(is_partition_match)
        4    0.000    0.000    0.000    0.000 configprovider.py:482(__copy__)
        4    0.000    0.000    0.000    0.000 client.py:619(_evaluate_client_specific_token)
        8    0.000    0.000    0.000    0.000 table.py:533(_validate_key_sizes)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:420(__exit__)
       23    0.000    0.000    0.000    0.000 {method 'timetuple' of 'datetime.datetime' objects}
       24    0.000    0.000    0.000    0.000 parsers.py:178(_get_text_content)
      749    0.000    0.000    0.000    0.000 awsrequest.py:602(__str__)
        2    0.000    0.000    0.000    0.000 models.py:1897(create_bucket)
       92    0.000    0.000    0.000    0.000 {method 'digest' of '_hashlib.HMAC' objects}
        4    0.000    0.000    0.000    0.000 args.py:575(_compute_retry_max_attempts)
      294    0.000    0.000    0.000    0.000 endpoint_provider.py:270(<genexpr>)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:830(spec_from_file_location)
       50    0.000    0.000    0.000    0.000 useragent.py:523(_build_architecture_metadata)
      383    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
       51    0.000    0.000    0.000    0.000 {method 'intersection' of 'frozenset' objects}
        8    0.000    0.000    0.000    0.000 base.py:93(__init__)
       10    0.000    0.000    0.000    0.000 regions.py:150(get_available_endpoints)
       23    0.000    0.000    0.000    0.000 utils.py:3322(has_checksum_header)
       46    0.000    0.000    0.000    0.000 parse.py:175(port)
        1    0.000    0.000    0.000    0.000 models.py:1762(reset)
        5    0.000    0.000    0.000    0.000 configprovider.py:460(__init__)
        1    0.000    0.000    0.000    0.000 credentials.py:205(providers)
       10    0.000    0.000    0.000    0.000 handlers.py:376(add_expect_header)
       90    0.000    0.000    0.000    0.000 {built-in method builtins.max}
       10    0.000    0.000    0.000    0.000 utils.py:1757(redirect_from_error)
       68    0.000    0.000    0.000    0.000 model.py:147(__init__)
      167    0.000    0.000    0.000    0.000 regions.py:865(_register_endpoint_feature_ids)
        4    0.000    0.000    0.000    0.000 args.py:920(_compute_account_id_endpoint_mode_config)
        6    0.000    0.000    0.000    0.000 table.py:28(__init__)
       35    0.000    0.000    0.000    0.000 uuid.py:283(__str__)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:155(_path_is_mode_type)
       10    0.000    0.000    0.000    0.000 {method 'dst' of 'datetime.datetime' objects}
        6    0.000    0.000    0.000    0.000 response.py:32(build_identifiers)
        4    0.000    0.000    0.000    0.000 args.py:607(_compute_retry_mode)
        8    0.000    0.000    0.000    0.000 models.py:205(value)
       10    0.000    0.000    0.000    0.000 handlers.py:170(_looks_like_special_case_error)
      782    0.000    0.000    0.000    0.000 _policybase.py:209(header_max_count)
      416    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       13    0.000    0.000    0.000    0.000 retryhandler.py:376(_check_response)
        5    0.000    0.000    0.000    0.000 {method 'utcoffset' of 'datetime.datetime' objects}
        4    0.000    0.000    0.000    0.000 args.py:511(_should_set_global_sts_endpoint)
      396    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
     1014    0.000    0.000    0.000    0.000 inspect.py:618(<lambda>)
